,Site9
813,-0.8938388252521602
814,0.18678196420865212
815,0.08212213962219263
816,0.9997587440458869
817,-0.32420423818406185
818,-0.943090507410494
819,-1.0014148678611525
820,-0.041007065773642055
821,-0.8183411808910299
822,-1.1316726062009566
823,-1.1339407757740378
824,2.369085117737459
825,1.1776480434203955
826,1.711639965768647
827,-0.8500955549141663
828,0.8984901467090102
829,0.5193377510277141
830,0.4387035311316918
831,0.053718021670683416
832,1.4560671991815044
833,-0.8342877702055106
834,1.0213286604229506
835,0.15631219932562238
836,0.1288622521269765
837,0.3501774514160589
838,-0.28357320453267776
839,-1.0288392709759133
840,1.0920122744594636
841,-0.3799911440679214
842,-1.8914538616933598
843,-1.7020492260227034
844,-1.3675029945392068
845,1.3726879845656177
846,-0.4075377215289644
847,-1.2757088621942705
848,-1.1229175196113392
849,1.1624568688934285
850,-0.2812942277497218
851,1.8854621129087776
852,-0.06354538277478655
853,-0.6851604382739207
854,0.2914614889936876
855,0.9319989473635361
856,0.31772691387393276
857,-0.9427310564543888
858,1.0158788526262543
859,-0.531521823920659
860,-1.3344530382705175
861,-0.8560269119572357
862,1.927260853578415
863,-0.03134905550222803
864,-1.4854304945046273
865,-0.4285607243848822
866,-0.09700524403082557
867,0.2718135513718728
868,1.8401003146395123
869,0.6479676450124928
870,0.3131846334337507
871,0.7911526666167226
872,-1.0714262619563317
873,-0.7865232783954565
874,-0.030400736030497384
875,-0.24987285930911185
876,0.8263620981587463
877,1.5956881773519644
878,1.3192941397470783
879,-1.4813227274913912
880,-1.1494738352078178
881,-0.8255470650211996
882,-1.0409598942903209
883,0.2242987101992683
884,0.5394411400672624
885,-0.5572643872102361
886,-0.07430923039609018
887,-0.24261552418620133
888,0.4658996803173311
889,-0.32973007214501254
890,-0.8566126780715335
891,-0.9800043890613511
892,-0.9999938462417015
893,-0.7438326542268403
894,-0.8766021352518839
895,1.0796500507806837
896,1.3933117801167998
897,2.186473698359347
898,1.7555898435829043
899,-0.9427400923424262
900,-0.925159963643003
901,-0.8649736476614286
902,1.2810056603454976
903,-0.22415171069578535
904,-0.6761734199349959
905,-0.8759620207037078
906,-0.7276189846329392
907,1.1943473547620687
908,2.3194069128408774
909,0.9683365001424635
910,0.9833206452001169
911,-1.0312976578013813
912,-0.9823494506130468
913,-0.16571354497093713
914,0.24610070836357018
915,-0.7575872747482459
916,-0.752842295479989
917,0.9913121892308654
918,0.38849126778484633
919,-0.8677254136347745
920,-0.7391058457911951
921,-0.5113621749102708
922,-0.2086710114889149
923,0.9721146451803361
924,-0.7076762521452077
925,-0.8232404503204538
926,-0.7096103809849608
927,0.23279389618472396
928,0.7477556997689796
929,3.128184769295074
930,-0.8933526207615027
931,-0.886583169822367
932,-0.22317697778706297
933,0.4121843460718215
934,-0.4228757804915677
935,1.1118554538524956
936,1.4881662704494654
937,-0.3674908145271567
938,-0.25470214959988496
939,-0.38198321281390113
940,-0.10725774963909392
941,-0.2628935051532622
942,-0.49162135637448934
943,-0.741142648615828
944,-0.28620736326672064
945,3.240486254598866
946,1.1951677833478935
947,0.560022675824486
948,-0.6919945152955643
949,-0.3649703974338099
950,-0.5395092811480796
951,-0.5722747033615887
952,-0.6806526383755035
953,-0.741142648615828
954,-0.7248892917228602
955,-0.6632689409721648
956,-0.7248892917228602
957,-0.5061574506475441
958,-0.7248892917228602
959,-0.18622132489558932
960,-0.14296465483218726
961,2.3173604754720674
962,1.3265378819443299
963,-0.4176037015554852
964,-0.4779998069270277
965,-0.36863388638936967
966,2.6919795614928512
967,0.05862775093498835
968,-0.573082864707902
969,-0.5714505375356982
970,0.0014962999078535612
971,-0.31395092612054065
972,-0.3953329262484837
973,-0.4611938468756886
974,-0.7530481225962437
975,-0.916193801796967
976,-0.8451673187676284
977,-0.7104322327786405
978,0.032547826061592636
979,0.6037729350308797
980,0.6971835218027977
981,-0.6411276038833464
982,-0.5528825795135621
983,-0.690630910237128
984,-0.7405646801244206
985,-0.6996706444408619
986,0.32052792998054747
987,1.3067198852545765
988,1.8831105566259974
989,2.562382012506581
990,-0.424925628594893
991,-0.8599247666408157
992,-0.8599247666408157
993,-0.8599247666408157
994,-0.6538957631241363
995,-0.7183074001978733
996,-0.7024250787276368
997,-0.7690425937833512
998,0.05198519110859823
999,-0.6296311053223861
1000,-0.6013958671530767
1001,0.7591896721305191
1002,0.7843366811250603
1003,-0.11080860396132618
1004,-0.2537494971934549
1005,2.1921280092229702
1006,1.9922754640558271
1007,1.6640408203376056
1008,0.5380975804459092
1009,-0.48065819734758536
1010,0.010069700193674603
1011,0.4244491956234084
1012,1.4548612180140825
1013,-0.898534566156473
1014,-1.0016923308415122
1015,-1.0016923308415122
1016,-1.0016923308415122
1017,-1.0016923308415122
1018,-1.0016923308415122
1019,-0.9323376754882937
1020,1.1209098103048878
1021,1.0020161154136562
1022,1.3505378288693253
1023,1.766082948758777
1024,0.6092006724887046
1025,-0.9562329769125119
1026,0.0059264194087195
1027,-0.8623629358222678
1028,-0.2229298463628764
1029,1.4776768765252428
1030,1.1570300217720855
1031,-0.18571744542440555
1032,-1.2518527323115962
1033,-1.2518527323115962
1034,-1.2518527323115962
1035,-1.1954139242215822
1036,-1.134013462673105
1037,-0.4710125192860156
1038,0.40533952281497365
1039,0.9362364428704916
1040,1.7908812510907062
1041,0.20439255774723086
1042,1.0001177311482
1043,0.8494075073473928
1044,1.0621664346726118
1045,-0.04899905481475686
1046,1.017808530900661
1047,-0.22716996829875943
1048,0.8425948110014553
1049,1.5382746018248845
1050,-0.7587255151659704
1051,0.8729060452456217
1052,0.3539185711137967
1053,-1.0204371474204805
1054,0.30216768337985406
1055,0.7731007617587322
1056,0.8677309564722274
1057,0.28664241705967125
1058,-1.6251832355114104
1059,-1.2318764887334461
1060,-1.5460783071180981
1061,-1.4588410963665948
1062,-0.7456005321283081
1063,-1.324075899449711
1064,1.3754758147168358
1065,-1.3811086821433705
1066,0.8685177463287519
1067,1.3166324674932188
1068,-1.2534638827813707
1069,-1.0371014214514562
1070,-1.2054839227374985
1071,-0.8116861374717548
1072,0.25926278199807246
1073,0.0935961275069665
1074,0.6530605672638162
1075,0.8612754882089221
1076,0.9626671018865389
1077,0.8368328670544967
1078,1.1690714583016872
1079,-0.6378719425958402
1080,-0.7453688006453425
1081,-0.61488986471842
1082,0.5849490460878457
1083,-0.5141941641661212
1084,0.08572529123701175
1085,0.8090324360492996
1086,-1.6232651195449626
1087,-0.5609963911833868
1088,0.3282459221446612
1089,0.5693483037487572
1090,0.2729341993060745
1091,0.9196558817264731
1092,-2.3550817601785714
1093,1.6131797911641372
1094,-1.128296112604789
1095,1.166431260544783
1096,0.6317512731051114
1097,0.5608388079274361
1098,0.6114093317612909
1099,-0.9268673299195056
1100,-1.3421788268137176
1101,-1.437306041186135
1102,-1.380075034165331
1103,-0.36538474752621336
1104,-0.7984842601160806
1105,1.5008101165440542
1106,1.7629900000582772
1107,1.480701924888096
1108,0.5503113648066489
1109,0.19764461884061413
1110,-0.3785324113012629
1111,-0.6770617181935643
1112,-0.2254007979212741
1113,-0.3298087161349028
1114,0.7691812970618854
1115,0.9880512293171219
1116,0.8127617414839177
1117,-0.7719496775831465
1118,0.26082025917402213
1119,0.897575444439339
1120,0.3410670704318438
1121,-0.09148281464080482
1122,0.514608954940629
1123,1.3510025487010144
1124,1.339259112907187
1125,1.4332065992578074
1126,0.49242690955228796
1127,0.36846842061744145
1128,-0.6982269973218956
1129,-0.4274755609642046
1130,-1.0263907864494104
1131,-1.49678063130217
1132,-1.758398284264662
1133,-1.5404923089791949
1134,-1.2911342190771589
1135,-0.4407484082534834
1136,-1.3341729424870832
1137,-0.7998991346397478
1138,0.6149370602152331
1139,-0.2023039866030985
1140,0.7781873903908078
1141,0.7034879968862267
1142,1.506382802567917
1143,0.13260653924194415
1144,1.305535426654937
1145,1.4381144826763128
1146,0.4952201514198116
1147,0.5753612225969119
1148,-1.2762932799702886
1149,-1.3930420009443358
1150,-1.3183426074397548
1151,0.5061035067648499
1152,-2.236288099106175
1153,0.8456561689895893
1154,-1.8071634342437843
1155,0.5269086136589303
1156,-0.4944834682029958
1157,-0.4099507550494258
1158,0.3643042864463305
1159,0.48383461969532765
1160,0.36807326091814574
1161,0.35515106272906494
1162,0.8138890984414324
1163,-0.5526333600538593
1164,0.2813868480663955
1165,1.5052267015572538
1166,1.709828172884366
1167,-0.14127671770145472
1168,-0.5386343120156885
1169,-1.0738286870134506
1170,-1.2347234969334577
1171,0.15851347116650225
1172,2.219992291777665
1173,-0.9136780773672928
1174,1.2802250237581634
1175,1.1183113026251408
1176,0.3688343872774387
1177,-0.8569248142897385
1178,0.8579139779163624
1179,-0.6972367113166201
1180,0.41501596409544855
1181,-0.7851486286328316
1182,-1.790571632369504
1183,-0.8074048102318725
1184,0.03944289961163347
1185,-0.34725825567170204
1186,0.007171436293024176
1187,0.9675256722916388
1188,1.1386093677280642
1189,0.9926639660139591
1190,-1.2875077113835725
1191,0.5539268633301986
1192,-0.893365037001344
1193,-0.7875095758815455
1194,1.1732939230737003
1195,-0.7938158586716612
1196,0.045370201184443355
1197,-0.36003369246584865
1198,0.5696925703054877
1199,-0.1839082231133329
1200,-0.04922404066729145
1201,-0.348772473197785
1202,-0.3023762498133627
1203,-1.737956482106119
