,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8
277,648.43241,990.50184,465.3615944,605.8827709,363.83526,1227.399635,1068.89907,1535.434356
278,1529.753488,1217.267666,389.2793288,89.24901009,1079.66904,55.1876219,99.4164183,1385.597738
279,450.3357766,231.1338881,881.07295,929.3764786,944.0823227,691.2990885,581.6705879,978.1871764
280,1032.867933,360.3577698,693.2437286,210.9399599,483.8991013,263.7937328,360.1022542,889.9337089
281,889.055214,797.2601675,940.3726331,1021.564582,946.9350334,972.1468637,893.0141065,719.1466485
282,530.8610791,420.8015655,732.6785755,624.2492658,816.5195767,463.6108348,316.9049932,459.5582193
283,320.4787218,404.0754928,623.0454877,527.8087367,790.9281687,432.7848773,490.8686147,329.4665078
284,658.1232254,576.7591401,447.9996047,299.2817327,468.4984453,432.1300994,310.327223,562.0617669
285,1049.054719,1092.635524,1085.778389,629.1879522,914.2835272,552.4336261,514.2528899,797.3022787
286,1317.786423,1088.068861,1031.671772,391.7221681,523.4127564,468.3401904,526.8415095,723.1562422
287,1668.189315,1411.207572,1240.182542,872.6379865,1317.468528,986.1260202,775.8877532,1150.854262
288,1893.115985,1771.443925,1058.509835,508.4433821,892.1160238,711.8161918,406.2332048,1266.132771
289,1188.969312,845.014501,546.4165706,467.5935504,675.9640698,943.5957645,953.4079391,1504.58274
290,1865.874462,1329.266289,1606.472715,415.6291824,678.5688007,421.2623052,691.1745014,1552.253348
291,1250.299021,665.9690308,1047.22766,570.1246452,1548.864962,930.9535766,549.723503,1373.942424
292,166.3649398,200.9902664,223.2977877,198.8547166,594.0237842,644.2035829,547.3966029,1712.135975
293,1674.737543,663.7574975,328.4951906,583.1443087,748.4638739,528.4600218,375.4049007,1938.635119
294,1175.870656,758.7249701,1349.52143,1175.723397,1345.455901,917.7364839,519.4826523,1151.558488
295,1801.066039,1864.245485,1718.098228,1466.126645,1493.852209,1584.546893,1259.928631,1551.828189
296,758.9751766,295.007869,296.0856788,497.2852691,373.997678,1315.583001,958.2847834,1149.853771
297,586.1890548,584.9292903,708.3559844,879.41076,792.3462444,902.8261936,885.9156437,945.3670543
298,1140.647341,1024.833502,889.4911384,232.415591,565.3327,327.8710849,756.6791895,1328.003705
299,809.1028511,697.4096118,363.9769963,155.3265601,415.1265388,685.2725696,1340.646927,988.1860381
300,1141.355353,876.8179298,618.7249091,243.9897855,698.3946832,340.3143665,337.8828281,680.8411425
301,955.9536513,932.7219558,761.8126273,298.1197042,674.6017395,381.8056243,299.4071921,713.8102616
302,728.7580548,843.2645599,856.1234952,734.1997202,1059.932618,827.5433356,725.6252567,428.9722366
303,881.9907862,885.8704445,788.1459985,702.8899235,727.4436176,677.8553803,695.3894304,403.7833654
304,627.7409853,596.2001726,716.7078972,729.2967503,901.6330178,740.4791476,425.02334,628.8910041
305,786.8228757,791.1734955,767.1385363,807.9307589,799.5104082,1046.505024,818.5446967,644.0349543
306,1014.454053,1174.158141,993.6038382,318.3425597,705.2412511,312.8678378,383.0408476,688.9680801
307,1005.256271,574.2405163,1293.244625,1041.340686,1234.716201,1278.54176,1219.834458,941.3242675
308,1631.013352,914.5210984,1060.507397,924.5696918,1196.724999,921.6493489,889.5590963,1190.707284
309,1233.257512,861.6799846,1268.645353,264.0876576,727.7524428,299.3515007,372.2328605,1098.276175
310,1121.208822,417.5811899,1001.208074,660.8859426,1597.044851,1066.424796,676.0524129,1589.499712
311,2082.257069,804.516215,1829.582348,870.2608325,1338.391391,1101.517996,1294.481165,2026.592124
312,1616.286388,630.060437,1366.952669,910.6608478,1533.213596,561.6354653,353.7775902,2217.300677
313,1029.569294,1506.387587,968.3692976,1645.589792,2247.204714,1381.850569,1501.41633,697.4196887
314,1763.328315,802.0088806,1631.061398,1298.655317,1549.349059,1475.089516,1009.780217,1567.259449
315,808.0277066,445.2480651,726.1749016,1427.5568,1516.135837,1655.778602,998.6763879,1471.71288
316,928.0742457,849.5750286,700.9639444,891.4012919,498.7158664,366.301608,747.4029645,1500.86709
317,514.0854339,456.770291,325.6844881,652.5373015,998.4198071,785.9336097,1149.01892,1151.5184
318,1613.979827,1275.865221,1310.592765,543.1900771,896.3821613,1499.079152,1451.766568,1026.566733
319,932.689156,981.6151373,920.9124572,986.1877533,411.0900567,735.3787431,637.9708023,1208.1028
320,1175.650059,715.502703,694.0484671,852.3063667,890.5454655,828.4058956,700.3735539,719.1333562
321,976.919736,1057.196447,1208.507311,529.5082246,658.5039652,457.413637,745.6266546,583.5237679
322,761.3923553,699.9093107,567.0160749,207.1554573,414.0522394,699.0307669,475.0457353,702.6805203
323,725.4403431,750.7382503,850.6134465,541.2746851,719.4230906,471.2249183,366.0565557,359.8703299
324,762.2594971,734.4130525,880.4340036,853.8312101,897.1704926,867.0496772,982.8610279,639.5289167
325,882.008897,734.6589135,864.2732626,664.0236614,741.5017399,518.7566302,441.0795539,564.3426117
326,886.7828958,781.7288394,1049.025345,427.7308425,715.2288656,459.8949927,129.1435254,786.8985264
327,1278.194256,1218.888793,1178.146629,844.4120448,1056.906059,730.2214318,490.414143,819.7199537
328,1934.863527,1706.182337,1495.085636,816.7269162,910.3277171,904.8715378,635.5079989,1098.899094
329,1751.057488,1581.72508,1146.044362,1385.409055,1665.26598,1583.011898,1526.946635,1261.719463
330,2002.96823,899.8297061,905.1186101,620.6499686,361.8723259,975.7876306,636.7743583,1400.160125
331,2070.587873,2036.537451,1639.060151,686.3004192,1108.775415,981.559005,853.6314421,2281.782897
332,2153.750598,962.3692187,767.5407743,558.261367,1164.423166,432.9483618,480.769904,1802.896195
333,1639.152576,1321.389029,925.915095,471.7354485,1762.479482,796.8028848,787.1483263,1763.069059
334,672.5265846,140.7098873,343.4338939,1053.218083,526.8145135,994.9461584,766.0583864,1795.76451
335,151.7164753,125.7773882,177.7291948,256.7081812,379.9889578,440.4041389,916.8468644,1841.744353
336,164.7944403,145.9544471,256.7016886,614.4645817,268.9015794,691.2059956,320.6158775,1490.490234
337,508.0630156,233.5783981,333.6929414,258.8446448,455.1418955,812.1868841,742.4371944,1301.558345
338,256.3113462,102.1765636,291.7592181,279.0631594,992.6518853,583.8047672,929.3817472,1441.12065
339,1148.521226,842.309016,738.6548188,528.6807743,401.9013079,1677.254261,1287.452472,1243.395265
340,1527.855083,1354.485506,773.0408031,884.5689441,671.031834,746.7336445,350.2489943,957.49863
341,1118.99148,975.9409155,1030.6602,720.8881916,1085.855698,477.8794562,319.210795,897.2671661
342,936.3130857,889.3358759,750.4644303,637.6078026,641.628316,517.9272592,689.0264832,513.1768017
343,914.776518,883.7919272,725.3492454,541.2898746,612.9679392,687.0612337,484.781659,628.1627065
344,774.5056488,801.5660391,1055.60763,736.0961571,1057.754358,1103.201685,1017.564631,571.1145995
345,934.5317092,866.0733943,880.9602597,1070.049158,1112.46011,857.2198963,831.7769299,688.8432937
346,1224.70621,1213.787406,1476.130748,768.8218179,1411.808639,620.8653658,526.2159236,783.1634297
347,1345.511325,1418.160842,1429.168039,1041.477306,1619.150403,1236.664565,1285.263497,976.2538219
348,1506.582739,1036.197649,746.2197323,486.2815043,647.0300794,582.9769209,686.2304198,1321.104611
349,1598.992031,1358.429089,1348.057692,809.2107704,1125.0051,603.898825,319.9486612,1199.11666
350,1855.398853,1934.626909,2036.005044,500.9620991,459.508873,905.4572088,399.7235696,1308.231145
351,1720.038795,738.5788635,1045.074545,832.7467347,1823.635394,629.2090156,1150.493434,1843.792146
352,1980.115269,870.2036608,1608.459976,363.4920143,1052.717794,285.6567225,393.1894158,1370.672931
353,2162.887663,1318.635819,1080.218024,694.9694549,1809.149582,734.6590946,330.1916905,2151.568143
354,215.7192105,200.52666,422.0719725,252.4289229,696.0239908,478.3671728,240.8695026,1190.692024
355,165.0001684,377.7828431,416.7907232,713.7845887,204.6113223,1490.276275,624.2280171,816.8505996
356,669.4126946,858.281831,1158.077826,1298.681856,865.6916185,1239.875769,1137.426362,677.3987994
357,610.1945551,241.1453125,258.9091551,240.9107799,513.2451982,482.2277529,340.962445,906.8475701
358,983.4024619,927.1475991,728.4502602,398.4465485,761.1750237,758.8613775,993.4162597,956.6118197
359,1199.412559,459.3957149,135.5161173,297.8597679,914.6507817,283.5699407,111.5279577,1193.716925
360,859.3657837,478.8161077,348.6846813,541.4266256,426.4548058,258.6047215,206.5312897,990.9439543
361,1237.215545,680.4243212,857.6635381,248.4693637,986.4536635,390.6197316,677.1428361,977.596232
362,913.612932,961.0226645,726.746216,430.6531287,436.5749665,597.2803208,762.0649437,723.0240677
363,644.793787,624.2487262,325.7937695,196.3760663,226.875224,447.9021238,742.3687127,723.3770196
364,442.7319795,498.1415895,503.1782874,249.1424861,511.8696975,583.7108752,342.7373389,520.4450019
